SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_6,adm2_2,adm2_7,adm2_4,adm2_3,adm2_5,adm2_8
11506,7136,2,70,26,4,0,NA,1258,0,3,0,0,0,0,0,1,0,0
11508,6410,2,45,17,5,1,NA,1988,0,3,0,0,0,0,0,1,0,0
11510,7906,2,33,9,4,1,NA,1882,0,5,0,0,0,0,0,0,1,0
11547,443,2,28,20,2,1,NA,1744,0,3,0,0,0,0,0,1,0,0
11549,3270,2,65,18,6,0,NA,872,0,5,0,0,0,0,0,0,1,0
11552,1958,2,25,24,5,1,NA,1307,0,3,0,0,0,0,0,1,0,0
11569,11308,2,21,18,1,1,NA,1293,1,7,0,0,0,1,0,0,0,0
11570,3654,2,32,27,2,1,NA,2659,0,6,0,1,0,0,0,0,0,0
11594,5519,2,19,27,4,1,NA,852,0,4,0,0,0,0,1,0,0,0
11620,3585,2,22,19,5,1,NA,1494,0,2,0,0,1,0,0,0,0,0
11687,9983,2,36,12,4,1,NA,1357,0,8,0,0,0,0,0,0,0,1
11691,6670,2,60,18,7,0,NA,1374,1,3,0,0,0,0,0,1,0,0
11694,11280,2,18,16,1,1,NA,1935,1,8,0,0,0,0,0,0,0,1
11724,1983,2,48,24,2,1,NA,1485,0,8,0,0,0,0,0,0,0,1
11742,11605,2,25,29,5,1,NA,1597,0,4,0,0,0,0,1,0,0,0
11883,10480,2,31,19,1,1,NA,1927,1,7,0,0,0,1,0,0,0,0
11891,6814,2,22,26,1,1,NA,1875,1,7,0,0,0,1,0,0,0,0
11902,10446,2,30,26,1,1,NA,2725,1,7,0,0,0,1,0,0,0,0
11920,5926,2,53,23,2,0,NA,1670,0,2,0,0,1,0,0,0,0,0
11937,3465,2,35,24,2,1,NA,2073,0,8,0,0,0,0,0,0,0,1
