SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_9,adm2_7,adm2_3,adm2_1,adm2_8,adm2_2,adm2_5,adm2_4,adm2_6,adm2_10
20353,3609,2,22,1,21,125,10.05,8.21,1,2,0,0,0,0,0,1,0,0,0,0
20393,7094,1,63,4,361,302,51.11,20.62,0,1,0,0,0,1,0,0,0,0,0,0
20402,11607,2,19,8,45,183,15.950000000000001,8.54,0,6,0,0,0,0,0,0,0,0,1,0
20408,11855,2,43,26,804,161,20.27,6.329999999999999,0,1,0,0,0,1,0,0,0,0,0,0
20429,4878,2,18,20,55,163,11.430000000000001,10.46,0,2,0,0,0,0,0,1,0,0,0,0
20433,11638,1,55,20,64,121,8.469999999999999,7.5,0,3,0,0,1,0,0,0,0,0,0,0
20437,7862,2,23,13,18,74,15.71,5.79,0,10,0,0,0,0,0,0,0,0,0,1
20438,2933,1,40,21,1075,293,39.900000000000006,17.189999999999998,0,1,0,0,0,1,0,0,0,0,0,0
20446,6767,2,40,20,2081,95,7.999999999999999,5.149999999999999,0,8,0,0,0,0,1,0,0,0,0,0
20464,10772,2,50,4,38,128,10.99,7.050000000000001,0,9,1,0,0,0,0,0,0,0,0,0
20469,11242,1,70,24,15,83,7.259999999999999,7.109999999999999,0,7,0,1,0,0,0,0,0,0,0,0
20475,4046,2,21,25,874,247,22.669999999999998,8.32,0,1,0,0,0,1,0,0,0,0,0,0
20482,6951,2,47,27,11,260,25.66,17.05,0,4,0,0,0,0,0,0,0,1,0,0
20483,10419,2,40,22,33,85,7.71,6.23,0,6,0,0,0,0,0,0,0,0,1,0
20498,2348,2,26,19,30,162,12.81,6.58,0,8,0,0,0,0,1,0,0,0,0,0
20509,6897,2,19,28,31,132,8.81,7.8599999999999985,0,3,0,0,1,0,0,0,0,0,0,0
20517,10747,2,25,17,16,82,4.489999999999999,3.7199999999999993,0,10,0,0,0,0,0,0,0,0,0,1
20532,10327,2,32,24,17,268,15.12,11.219999999999999,0,7,0,1,0,0,0,0,0,0,0,0
20542,10379,1,27,23,15,89,7.52,5.29,0,5,0,0,0,0,0,0,1,0,0,0
20559,6003,1,35,30,235,228,15.409999999999997,7.579999999999999,0,8,0,0,0,0,1,0,0,0,0,0
20570,10580,1,45,22,13,178,15.670000000000002,9.1,0,9,1,0,0,0,0,0,0,0,0,0
20571,8117,2,28,25,32,198,16.839999999999996,9.979999999999999,0,9,1,0,0,0,0,0,0,0,0,0
20588,9903,1,63,27,40,149,12.97,8.05,0,5,0,0,0,0,0,0,1,0,0,0
20606,8126,2,18,30,22,222,11.27,6.9,0,7,0,1,0,0,0,0,0,0,0,0
20626,8215,2,40,24,18,131,12.520000000000001,7.539999999999999,0,1,0,0,0,1,0,0,0,0,0,0
20666,7206,2,40,21,8,53,3.7,1.7199999999999998,0,9,1,0,0,0,0,0,0,0,0,0
20683,3434,2,62,20,462,97,21.31,7.9799999999999995,0,8,0,0,0,0,1,0,0,0,0,0
20699,11209,2,26,27,145,66,4.1000000000000005,4.119999999999999,0,3,0,0,1,0,0,0,0,0,0,0
20714,2279,2,65,28,17,193,20.370000000000005,9.53,0,1,0,0,0,1,0,0,0,0,0,0
20723,5189,2,65,22,36,188,7.109999999999999,6.39,0,2,0,0,0,0,0,1,0,0,0,0
20743,11641,1,40,3,77,169,17.96,10.85,0,5,0,0,0,0,0,0,1,0,0,0
20748,6494,2,80,23,13,95,7.33,4.629999999999999,0,10,0,0,0,0,0,0,0,0,0,1
20757,93,1,45,6,825,330,44.56,14.270000000000001,0,6,0,0,0,0,0,0,0,0,1,0
20769,4824,1,26,3,11,192,8.559999999999999,6.529999999999999,0,2,0,0,0,0,0,1,0,0,0,0
20770,1166,1,55,5,33,79,8.649999999999999,5.9399999999999995,0,5,0,0,0,0,0,0,1,0,0,0
20772,3282,2,57,26,40,60,4.830000000000001,3.17,0,1,0,0,0,1,0,0,0,0,0,0
20791,1476,1,38,7,30,201,15.35,8.78,1,1,0,0,0,1,0,0,0,0,0,0
20808,8220,2,36,18,41,105,4.8,3.9699999999999993,0,3,0,0,1,0,0,0,0,0,0,0
20812,6853,1,23,5,1073,200,18.27,7.34,0,5,0,0,0,0,0,0,1,0,0,0
20813,4394,2,45,6,132,71,7.84,4.27,0,7,0,1,0,0,0,0,0,0,0,0
20820,11254,2,23,8,34,98,7.34,5.539999999999999,0,7,0,1,0,0,0,0,0,0,0,0
20834,8784,1,34,28,36,235,11.69,10.51,0,3,0,0,1,0,0,0,0,0,0,0
20841,6844,2,40,20,12,100,6.06,5.77,0,3,0,0,1,0,0,0,0,0,0,0
20870,7671,1,21,30,326,71,10.14,3.7,0,5,0,0,0,0,0,0,1,0,0,0
20871,10076,1,42,22,45,120,10.859999999999998,8.549999999999997,0,7,0,1,0,0,0,0,0,0,0,0
20880,4807,1,60,19,666,155,17.98,7.97,0,1,0,0,0,1,0,0,0,0,0,0
20897,5935,2,78,14,19,86,6.43,5.2,0,7,0,1,0,0,0,0,0,0,0,0
20907,9848,2,36,16,75,141,10.879999999999999,8.42,0,3,0,0,1,0,0,0,0,0,0,0
20923,6837,2,40,20,31,224,17.9,9.769999999999998,0,4,0,0,0,0,0,0,0,1,0,0
20932,5570,2,50,5,22,175,9.889999999999999,6.189999999999999,0,9,1,0,0,0,0,0,0,0,0,0
20933,5635,2,30,20,30,182,15.75,13.110000000000001,0,2,0,0,0,0,0,1,0,0,0,0
20968,1120,2,26,22,28,185,14.91,8.66,0,4,0,0,0,0,0,0,0,1,0,0
20989,1932,1,38,19,69,156,7.819999999999998,5.83,0,10,0,0,0,0,0,0,0,0,0,1
20991,9872,2,27,29,12,134,11.38,6.64,0,5,0,0,0,0,0,0,1,0,0,0
21000,2824,2,35,15,3,38,13.05,4.390000000000001,0,10,0,0,0,0,0,0,0,0,0,1
21015,5292,1,37,19,31,88,3.81,3.4899999999999998,0,3,0,0,1,0,0,0,0,0,0,0
21024,1921,1,35,19,58,128,11.280000000000001,7.06,0,4,0,0,0,0,0,0,0,1,0,0
21027,2502,2,48,19,31,138,12.079999999999997,9.29,0,2,0,0,0,0,0,1,0,0,0,0
21043,5202,1,55,1,27,52,6.51,4.77,1,2,0,0,0,0,0,1,0,0,0,0
21151,10271,2,70,30,16,83,7.75,4.3,0,5,0,0,0,0,0,0,1,0,0,0
21152,5555,1,60,6,228,73,9.129999999999999,5,0,9,1,0,0,0,0,0,0,0,0,0
21166,10401,2,55,6,182,165,13.059999999999999,6.92,0,5,0,0,0,0,0,0,1,0,0,0
21174,5809,1,75,24,579,207,25.04999999999999,10.489999999999998,0,1,0,0,0,1,0,0,0,0,0,0
21178,11629,2,65,27,13,104,12.090000000000002,5.61,0,1,0,0,0,1,0,0,0,0,0,0
21189,8692,2,57,6,16,188,16.56,8.85,0,5,0,0,0,0,0,0,1,0,0,0
21211,8308,2,32,3,1124,240,19.569999999999997,9.309999999999997,0,5,0,0,0,0,0,0,1,0,0,0
21221,5871,2,44,14,21,89,7.16,5.15,0,7,0,1,0,0,0,0,0,0,0,0
21234,11324,2,58,8,10,78,6.46,3.1799999999999997,0,9,1,0,0,0,0,0,0,0,0,0
21236,444,2,27,11,49,82,5.18,4.3500000000000005,0,10,0,0,0,0,0,0,0,0,0,1
21239,11324,1,70,8,14,124,10.240000000000002,5.16,0,9,1,0,0,0,0,0,0,0,0,0
21250,5204,2,50,30,15,51,4.67,3.9400000000000004,0,2,0,0,0,0,0,1,0,0,0,0
21266,5169,2,20,22,52,117,15.009999999999998,10.659999999999998,0,4,0,0,0,0,0,0,0,1,0,0
21267,3671,1,35,6,61,173,12.190000000000001,11.1,0,7,0,1,0,0,0,0,0,0,0,0
21278,5184,2,46,18,65,140,11.269999999999998,4.91,0,8,0,0,0,0,1,0,0,0,0,0
21285,4491,2,38,19,666,220,30.98,12.08,0,1,0,0,0,1,0,0,0,0,0,0
21329,3582,2,23,26,12,60,6.12,3.9799999999999995,0,2,0,0,0,0,0,1,0,0,0,0
21338,11838,1,38,18,13,157,7.82,6.51,0,3,0,0,1,0,0,0,0,0,0,0
21357,10377,2,55,8,11,90,6.2299999999999995,3.1,0,9,1,0,0,0,0,0,0,0,0,0
21379,8282,1,70,3,37,83,7.36,5.4399999999999995,0,9,1,0,0,0,0,0,0,0,0,0
21401,7132,2,35,19,586,87,6.17,3.66,0,2,0,0,0,0,0,1,0,0,0,0
21404,287,2,50,30,54,200,12.19,9.45,0,5,0,0,0,0,0,0,1,0,0,0
21407,5318,2,28,12,45,119,9.889999999999999,10.19,0,10,0,0,0,0,0,0,0,0,0,1
21421,320,1,28,3,19,190,17.92,8.45,0,7,0,1,0,0,0,0,0,0,0,0
21424,190,2,35,24,712,208,23.359999999999996,11.799999999999997,0,1,0,0,0,1,0,0,0,0,0,0
21429,8171,2,47,26,120,320,21.840000000000003,11.649999999999997,0,1,0,0,0,1,0,0,0,0,0,0
21444,3992,2,50,4,357,170,38.59,8.08,0,6,0,0,0,0,0,0,0,0,1,0
21446,11364,1,65,4,489,135,14.589999999999998,7.799999999999999,0,5,0,0,0,0,0,0,1,0,0,0
21455,11137,2,30,25,46,144,8.17,6.1,0,5,0,0,0,0,0,0,1,0,0,0
21459,5459,1,55,20,77,313,18.64,12.219999999999999,0,4,0,0,0,0,0,0,0,1,0,0
21464,10332,1,40,16,90,168,9.459999999999999,6.45,0,3,0,0,1,0,0,0,0,0,0,0
21478,8274,2,65,28,35,139,16.530000000000005,10.629999999999997,0,4,0,0,0,0,0,0,0,1,0,0
21479,5570,1,20,5,22,186,10.969999999999999,6.73,0,9,1,0,0,0,0,0,0,0,0,0
21480,8869,1,56,23,30,174,5.890000000000001,4.130000000000001,0,6,0,0,0,0,0,0,0,0,1,0
21482,9403,2,60,24,334,245,19.38,11.290000000000001,0,9,1,0,0,0,0,0,0,0,0,0
21485,6684,1,42,18,55,121,7.309999999999999,5.89,0,3,0,0,1,0,0,0,0,0,0,0
21488,7277,2,55,5,1203,248,39.99999999999999,12.409999999999998,0,5,0,0,0,0,0,0,1,0,0,0
21490,8175,1,56,12,52,179,16.599999999999998,11.739999999999998,0,7,0,1,0,0,0,0,0,0,0,0
21500,3252,1,18,24,16,241,24.200000000000006,16,0,9,1,0,0,0,0,0,0,0,0,0
21501,3075,1,56,19,56,151,16.89,10.139999999999999,0,4,0,0,0,0,0,0,0,1,0,0
21527,2485,2,44,13,91,127,5.449999999999998,5.139999999999999,0,3,0,0,1,0,0,0,0,0,0,0
21538,3137,2,58,25,22,127,21.69,9.950000000000001,0,1,0,0,0,1,0,0,0,0,0,0
21540,1136,2,28,10,19,109,9.46,5.400000000000001,0,9,1,0,0,0,0,0,0,0,0,0
21546,3689,2,55,7,18,188,21.189999999999998,9.899999999999999,1,1,0,0,0,1,0,0,0,0,0,0
21555,9746,1,26,13,50,121,8.049999999999999,6.67,0,3,0,0,1,0,0,0,0,0,0,0
21599,10652,1,37,14,32,298,17.64,12.879999999999999,0,7,0,1,0,0,0,0,0,0,0,0
21611,7244,1,26,4,23,442,35.02999999999999,22.209999999999994,0,6,0,0,0,0,0,0,0,0,1,0
21612,8955,1,50,7,46,241,17.099999999999998,9.620000000000001,1,9,1,0,0,0,0,0,0,0,0,0
21617,50,1,28,23,10,194,9.429999999999998,5.539999999999999,0,6,0,0,0,0,0,0,0,0,1,0
21627,2299,2,29,25,21,335,16.22,9.009999999999998,0,1,0,0,0,1,0,0,0,0,0,0
21649,11115,2,19,6,24,145,10.36,5.55,0,9,1,0,0,0,0,0,0,0,0,0
21660,1610,1,18,18,801,159,9.88,6.28,0,3,0,0,1,0,0,0,0,0,0,0
21696,9512,1,47,19,486,50,13.28,4.3,0,2,0,0,0,0,0,1,0,0,0,0
21700,610,1,72,7,30,178,14.240000000000002,7.220000000000001,1,6,0,0,0,0,0,0,0,0,1,0
21702,9413,2,23,8,20,183,16.03,7.92,0,6,0,0,0,0,0,0,0,0,1,0
21713,10526,2,30,22,61,174,12.11,9.319999999999999,0,2,0,0,0,0,0,1,0,0,0,0
21716,3609,2,50,1,21,125,10.05,8.209999999999997,1,2,0,0,0,0,0,1,0,0,0,0
21724,9529,1,35,9,25,228,15.46,12.36,0,7,0,1,0,0,0,0,0,0,0,0
21730,6484,2,22,10,91,143,9.099999999999998,4.930000000000001,0,9,1,0,0,0,0,0,0,0,0,0
21731,6640,2,30,9,17,98,7.329999999999999,5.95,0,7,0,1,0,0,0,0,0,0,0,0
21742,256,1,58,11,123,97,7.3199999999999985,6.829999999999999,0,10,0,0,0,0,0,0,0,0,0,1
21747,5542,2,45,1,9,208,23.47,9.88,1,8,0,0,0,0,1,0,0,0,0,0
21763,2003,2,35,20,23,139,12.11,8.199999999999998,0,2,0,0,0,0,0,1,0,0,0,0
21773,6374,2,29,13,546,88,13.590000000000002,5.17,0,10,0,0,0,0,0,0,0,0,0,1
21775,10942,1,30,12,436,68,6.2,4.91,0,10,0,0,0,0,0,0,0,0,0,1
21780,5220,1,19,21,9,181,17.72,11.389999999999999,0,4,0,0,0,0,0,0,0,1,0,0
21789,6466,1,70,24,5,104,10.269999999999998,8.18,0,7,0,1,0,0,0,0,0,0,0,0
21801,9686,2,34,18,225,211,12.209999999999999,7.73,0,8,0,0,0,0,1,0,0,0,0,0
21809,1033,1,18,14,13,129,9.35,5,0,8,0,0,0,0,1,0,0,0,0,0
21827,2189,1,60,1,7678,226,26.47,17.119999999999994,1,1,0,0,0,1,0,0,0,0,0,0
21848,3676,2,30,7,33,330,28.5,16.49,1,5,0,0,0,0,0,0,1,0,0,0
21859,7261,1,38,24,40,266,37.82,16.61,0,1,0,0,0,1,0,0,0,0,0,0
21883,2008,1,27,22,27,164,11.350000000000001,9.43,0,7,0,1,0,0,0,0,0,0,0,0
21887,5371,2,34,21,35,188,19.13,11.77,0,4,0,0,0,0,0,0,0,1,0,0
21891,11186,1,29,17,57,140,6.949999999999999,3.6799999999999997,0,10,0,0,0,0,0,0,0,0,0,1
21915,3377,2,55,16,26,124,11.620000000000001,8.729999999999999,0,7,0,1,0,0,0,0,0,0,0,0
21917,11029,2,18,8,58,293,24.09,12.139999999999999,0,6,0,0,0,0,0,0,0,0,1,0
21923,2502,2,22,19,15,44,4.840000000000001,2.22,0,2,0,0,0,0,0,1,0,0,0,0
21931,4488,1,45,4,38,250,17.599999999999998,10.749999999999998,0,5,0,0,0,0,0,0,1,0,0,0
21936,11645,2,28,3,1457,160,12.83,9.760000000000002,0,2,0,0,0,0,0,1,0,0,0,0
21946,5601,2,38,21,37,68,8.059999999999999,6.550000000000001,0,5,0,0,0,0,0,0,1,0,0,0
21958,10455,2,35,11,25,103,5.68,5.369999999999999,0,10,0,0,0,0,0,0,0,0,0,1
21974,4154,1,29,30,37,153,11.68,8.93,0,5,0,0,0,0,0,0,1,0,0,0
21986,5278,2,35,21,27,115,11.019999999999998,6.629999999999999,0,10,0,0,0,0,0,0,0,0,0,1
21997,4276,1,27,8,30,318,45.870000000000005,14.93,0,1,0,0,0,1,0,0,0,0,0,0
22023,3021,2,50,29,45,121,11.989999999999998,10.37,0,3,0,0,1,0,0,0,0,0,0,0
22031,4126,1,30,1,12,64,10.959999999999999,4.75,1,1,0,0,0,1,0,0,0,0,0,0
22066,1497,1,20,10,19,109,13.700000000000001,5.62,0,9,1,0,0,0,0,0,0,0,0,0
22075,1827,2,45,11,691,200,16.249999999999996,10.09,0,10,0,0,0,0,0,0,0,0,0,1
22093,6690,2,20,8,47,293,20.54,11.629999999999999,0,6,0,0,0,0,0,0,0,0,1,0
22094,8899,2,65,4,1124,275,27.96,10.58,0,1,0,0,0,1,0,0,0,0,0,0
22118,2526,2,35,20,34,189,18.400000000000002,13.860000000000001,0,2,0,0,0,0,0,1,0,0,0,0
22121,2481,2,70,2,74,230,18.320000000000004,12.1,0,6,0,0,0,0,0,0,0,0,1,0
22125,1356,1,66,26,238,182,17.250000000000004,10.9,0,1,0,0,0,1,0,0,0,0,0,0
22131,10756,1,18,27,448,59,15.33,4.13,0,5,0,0,0,0,0,0,1,0,0,0
22148,7125,2,65,6,368,142,19.3,6.78,0,6,0,0,0,0,0,0,0,0,1,0
22188,7814,2,32,19,28,103,9.81,7.179999999999999,0,2,0,0,0,0,0,1,0,0,0,0
22189,9903,2,26,27,25,104,10.160000000000004,6.54,0,5,0,0,0,0,0,0,1,0,0,0
22196,11029,1,18,8,68,343,27.43,14.069999999999999,0,6,0,0,0,0,0,0,0,0,1,0
22230,4284,2,60,6,213,182,11.63,6.069999999999999,0,9,1,0,0,0,0,0,0,0,0,0
22246,8756,1,35,22,37,155,11.47,8.1,0,9,1,0,0,0,0,0,0,0,0,0
22250,6224,2,40,17,70,72,10.539999999999997,8.7,0,10,0,0,0,0,0,0,0,0,0,1
22284,7261,2,27,24,35,218,29.639999999999997,12.999999999999996,0,1,0,0,0,1,0,0,0,0,0,0
22299,5449,1,49,19,17,114,9.439999999999998,7.56,0,3,0,0,1,0,0,0,0,0,0,0
22305,5807,1,47,26,576,245,35.620000000000005,14.299999999999999,0,1,0,0,0,1,0,0,0,0,0,0
22324,2813,2,55,21,24,180,6.8500000000000005,3.8899999999999997,0,5,0,0,0,0,0,0,1,0,0,0
22333,7416,2,53,25,634,145,14.549999999999999,6.38,0,3,0,0,1,0,0,0,0,0,0,0
22342,11855,1,80,26,810,306,29.06,12.269999999999998,0,1,0,0,0,1,0,0,0,0,0,0
22347,6293,2,24,21,1915,150,17.069999999999997,13.359999999999998,0,4,0,0,0,0,0,0,0,1,0,0
22358,8330,2,28,1,23,148,9.899999999999999,7.319999999999999,1,2,0,0,0,0,0,1,0,0,0,0
22425,4987,2,25,2,34,344,30.41,16.03,0,8,0,0,0,0,1,0,0,0,0,0
22431,3884,1,38,30,54,61,8.76,6.779999999999999,0,2,0,0,0,0,0,1,0,0,0,0
22472,1530,1,45,31,31,314,22.680000000000003,15.189999999999996,0,7,0,1,0,0,0,0,0,0,0,0
22490,4107,1,82,13,84,326,11.46,8.61,0,3,0,0,1,0,0,0,0,0,0,0
22498,9316,1,56,16,40,115,5.41,6,0,3,0,0,1,0,0,0,0,0,0,0
22527,2214,1,35,1,417,369,17.569999999999997,11.39,1,2,0,0,0,0,0,1,0,0,0,0
22546,6330,2,20,20,15,194,15.93,10.209999999999999,0,4,0,0,0,0,0,0,0,1,0,0
22562,10566,1,70,11,50,217,9.169999999999998,7.199999999999998,0,10,0,0,0,0,0,0,0,0,0,1
22565,5170,2,45,24,8,134,13.139999999999999,7.489999999999999,0,1,0,0,0,1,0,0,0,0,0,0
22586,7769,2,44,21,10,72,5.77,3.43,0,5,0,0,0,0,0,0,1,0,0,0
22594,5513,1,72,13,13,112,10.670000000000002,8.429999999999998,0,10,0,0,0,0,0,0,0,0,0,1
22597,3078,2,38,6,32,239,19.150000000000002,9.870000000000001,0,6,0,0,0,0,0,0,0,0,1,0
22625,4850,1,27,6,86,99,6.069999999999999,4.28,0,5,0,0,0,0,0,0,1,0,0,0
22649,7163,2,19,15,13,79,7.129999999999999,5.289999999999999,0,8,0,0,0,0,1,0,0,0,0,0
22650,7261,2,30,24,37,205,28.959999999999997,12.489999999999998,0,1,0,0,0,1,0,0,0,0,0,0
22671,10644,1,65,5,26,305,23.31,11.87,0,6,0,0,0,0,0,0,0,0,1,0
22709,7561,1,28,19,17,118,8.670000000000002,3.9400000000000004,0,8,0,0,0,0,1,0,0,0,0,0
22715,2926,2,60,2,20,212,15.99,9.409999999999998,0,5,0,0,0,0,0,0,1,0,0,0
22727,10975,2,38,1,565,83,18.689999999999998,5.449999999999999,1,2,0,0,0,0,0,1,0,0,0,0
22754,3408,2,35,6,96,189,9.34,6.630000000000001,0,7,0,1,0,0,0,0,0,0,0,0
22763,3326,2,38,18,15,188,35.63,10.85,0,1,0,0,0,1,0,0,0,0,0,0
22771,5290,2,37,29,52,191,12.829999999999997,9.019999999999998,0,5,0,0,0,0,0,0,1,0,0,0
22797,7729,1,32,29,27,166,10.26,8.2,0,5,0,0,0,0,0,0,1,0,0,0
22807,6115,1,66,23,27,148,10.09,8.159999999999998,0,10,0,0,0,0,0,0,0,0,0,1
22817,7031,2,40,6,24,128,7.909999999999999,6.699999999999999,0,7,0,1,0,0,0,0,0,0,0,0
22823,3100,1,34,22,109,177,17.23,7.9,0,4,0,0,0,0,0,0,0,1,0,0
22835,1858,1,59,3,32,275,25.93,16.77,0,5,0,0,0,0,0,0,1,0,0,0
22850,9510,2,18,27,18,105,13.02,7.590000000000001,0,1,0,0,0,1,0,0,0,0,0,0
22860,10089,2,49,11,16,55,9.69,3.1799999999999997,0,10,0,0,0,0,0,0,0,0,0,1
22921,337,2,18,17,18,95,6.909999999999999,6.410000000000001,0,10,0,0,0,0,0,0,0,0,0,1
22922,10733,2,40,27,2855,267,22.959999999999997,13.129999999999999,0,5,0,0,0,0,0,0,1,0,0,0
22924,8338,2,35,4,14,151,15.620000000000001,10.92,0,6,0,0,0,0,0,0,0,0,1,0
22932,8602,2,42,15,173,174,14.000000000000002,8.03,0,9,1,0,0,0,0,0,0,0,0,0
22937,8832,2,42,6,66,391,30.089999999999996,18.9,0,6,0,0,0,0,0,0,0,0,1,0
22942,1426,2,65,21,30,129,15.139999999999999,8.209999999999999,0,1,0,0,0,1,0,0,0,0,0,0
22953,801,2,45,8,28,286,26.130000000000003,13.12,0,6,0,0,0,0,0,0,0,0,1,0
22960,2975,2,70,3,260,89,14.379999999999997,6.61,0,9,1,0,0,0,0,0,0,0,0,0
22964,1929,2,21,6,46,122,7.94,5.22,0,7,0,1,0,0,0,0,0,0,0,0
23002,11826,1,30,22,39,242,23.87,14.69,0,4,0,0,0,0,0,0,0,1,0,0
23010,1155,2,19,25,7,34,2.72,2.3,0,3,0,0,1,0,0,0,0,0,0,0
23016,5637,2,38,17,18,195,18.280000000000005,10.759999999999998,0,9,1,0,0,0,0,0,0,0,0,0
23018,5141,2,22,28,3693,230,29.759999999999998,12.92,0,1,0,0,0,1,0,0,0,0,0,0
23029,366,1,32,17,56,192,24.049999999999997,12.68,0,9,1,0,0,0,0,0,0,0,0,0
23042,10221,2,55,5,39,231,13.87,6.52,0,1,0,0,0,1,0,0,0,0,0,0
23074,9397,1,46,19,13,91,6.669999999999999,4.55,0,10,0,0,0,0,0,0,0,0,0,1
23087,8600,1,60,6,11,138,14.279999999999998,7.79,0,1,0,0,0,1,0,0,0,0,0,0
23101,133,2,26,17,46,63,7.929999999999999,5.390000000000001,0,2,0,0,0,0,0,1,0,0,0,0
23124,11767,1,22,15,0,58,9.97,6.049999999999999,0,10,0,0,0,0,0,0,0,0,0,1
23143,11040,2,40,24,88,106,9.139999999999999,6.459999999999999,0,6,0,0,0,0,0,0,0,0,1,0
23196,2971,2,36,27,20,134,7.480000000000001,6.409999999999999,0,3,0,0,1,0,0,0,0,0,0,0
23206,4107,1,43,13,84,340,12.539999999999997,10.469999999999999,0,3,0,0,1,0,0,0,0,0,0,0
23224,10296,1,55,24,31,444,21.69,16.64,0,7,0,1,0,0,0,0,0,0,0,0
23226,3537,1,34,29,31,238,18.360000000000003,10.730000000000002,0,5,0,0,0,0,0,0,1,0,0,0
23230,9724,2,25,23,30,206,17.560000000000002,9.67,0,4,0,0,0,0,0,0,0,1,0,0
23235,4416,2,24,24,903,183,14.600000000000001,7.789999999999999,0,1,0,0,0,1,0,0,0,0,0,0
23265,2042,1,52,11,9,114,5.83,6.57,0,10,0,0,0,0,0,0,0,0,0,1
23327,434,2,62,5,649,170,13.229999999999999,6.04,0,5,0,0,0,0,0,0,1,0,0,0
23336,995,1,32,24,25,122,8.47,6.08,0,6,0,0,0,0,0,0,0,0,1,0
23367,3951,1,75,4,712,187,15.26,7.6000000000000005,0,5,0,0,0,0,0,0,1,0,0,0
23374,10228,1,50,22,25,79,4.29,4.16,0,2,0,0,0,0,0,1,0,0,0,0
23398,10526,2,65,22,35,158,11.32,8.219999999999999,0,2,0,0,0,0,0,1,0,0,0,0
23406,1519,2,62,10,181,151,8.409999999999998,3.9599999999999995,0,9,1,0,0,0,0,0,0,0,0,0
23410,2863,1,45,13,46,36,17.81,2.3,0,10,0,0,0,0,0,0,0,0,0,1
23452,4093,1,45,16,17,128,9.590000000000002,7.099999999999999,0,7,0,1,0,0,0,0,0,0,0,0
23461,182,2,30,13,70,140,4.680000000000001,5.269999999999999,0,3,0,0,1,0,0,0,0,0,0,0
23477,6242,2,22,22,48,136,8.439999999999998,7.02,0,2,0,0,0,0,0,1,0,0,0,0
23484,7580,1,45,3,34,277,23.860000000000003,15.980000000000002,0,5,0,0,0,0,0,0,1,0,0,0
23487,162,2,38,28,11,44,4.239999999999999,2.5199999999999996,0,7,0,1,0,0,0,0,0,0,0,0
23490,5905,2,40,5,99,450,21.249999999999993,14.169999999999996,0,9,1,0,0,0,0,0,0,0,0,0
23495,7954,2,25,8,656,175,17.360000000000007,8.439999999999998,0,6,0,0,0,0,0,0,0,0,1,0
23528,11209,1,29,27,137,61,4.06,4.19,0,3,0,0,1,0,0,0,0,0,0,0
23530,10922,1,35,21,117,116,17.4,8.64,0,3,0,0,1,0,0,0,0,0,0,0
23567,10199,2,65,28,16,75,14.35,5.05,0,3,0,0,1,0,0,0,0,0,0,0
23589,10555,1,59,29,2798,394,30.520000000000003,10.659999999999998,0,1,0,0,0,1,0,0,0,0,0,0
23601,2530,2,65,6,28,114,6.970000000000001,3.2199999999999998,0,9,1,0,0,0,0,0,0,0,0,0
23623,4154,2,28,30,37,125,9.060000000000002,6.82,0,5,0,0,0,0,0,0,1,0,0,0
23630,10618,1,30,3,70,95,8.55,5.13,0,2,0,0,0,0,0,1,0,0,0,0
23637,11040,1,50,24,212,176,12.389999999999999,7.79,0,6,0,0,0,0,0,0,0,0,1,0
23640,6426,1,40,6,29,473,34.65,18.41,0,6,0,0,0,0,0,0,0,0,1,0
23665,786,1,49,22,23,147,12.379999999999999,6.26,0,6,0,0,0,0,0,0,0,0,1,0
23666,11460,1,80,21,5,32,2.29,2.07,0,10,0,0,0,0,0,0,0,0,0,1
23701,7085,2,38,30,54,149,9.15,6.79,0,2,0,0,0,0,0,1,0,0,0,0
23722,797,1,50,27,3656,244,20.349999999999998,8.06,0,5,0,0,0,0,0,0,1,0,0,0
23771,9766,2,52,4,21,181,14.249999999999998,8.21,0,5,0,0,0,0,0,0,1,0,0,0
23777,11641,2,33,3,66,193,20.009999999999998,11.879999999999999,0,5,0,0,0,0,0,0,1,0,0,0
23781,7077,1,18,25,19,86,10.54,6.239999999999999,0,5,0,0,0,0,0,0,1,0,0,0
23783,9298,1,28,24,15,97,10.31,6.169999999999999,0,9,1,0,0,0,0,0,0,0,0,0
23788,9960,2,55,16,54,90,6.789999999999999,5.2799999999999985,0,3,0,0,1,0,0,0,0,0,0,0
23794,1932,2,32,19,41,119,6.419999999999999,5.390000000000001,0,10,0,0,0,0,0,0,0,0,0,1
23840,9383,2,40,8,38,154,18.28,8.929999999999998,0,1,0,0,0,1,0,0,0,0,0,0
23861,8418,2,55,1,629,107,13.089999999999998,4.529999999999999,1,1,0,0,0,1,0,0,0,0,0,0
23870,5040,1,65,6,176,168,7.779999999999999,5.88,0,7,0,1,0,0,0,0,0,0,0,0
23902,3377,1,27,16,26,159,16.66,12.069999999999999,0,7,0,1,0,0,0,0,0,0,0,0
23906,3622,1,65,25,32,153,6.54,4.52,0,3,0,0,1,0,0,0,0,0,0,0
23909,11655,2,26,13,9,30,5.269999999999997,2.999999999999999,0,10,0,0,0,0,0,0,0,0,0,1
23933,4644,1,52,7,35,242,28.92000000000001,14.3,1,1,0,0,0,1,0,0,0,0,0,0
