SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_3,adm2_8,adm2_11,adm2_6,adm2_9,adm2_2,adm2_4,adm2_1,adm2_10,adm2_7,adm2_5
15651,9952,1,60,9,4,NA,NA,676,0,6,0,0,0,1,0,0,0,0,0,0,0
15659,9295,1,24,28,6,NA,NA,1807,0,2,0,0,0,0,0,1,0,0,0,0,0
15705,396,1,40,4,5,NA,NA,1867,0,6,0,0,0,1,0,0,0,0,0,0,0
15721,10045,1,45,22,1,NA,NA,1190,1,8,0,1,0,0,0,0,0,0,0,0,0
15744,3466,1,41,16,5,NA,NA,2121,0,4,0,0,0,0,0,0,1,0,0,0,0
15753,278,1,73,21,2,NA,NA,1404,0,1,0,0,0,0,0,0,0,1,0,0,0
15788,186,1,63,10,5,NA,NA,1276,0,10,0,0,0,0,0,0,0,0,1,0,0
15802,5632,1,51,18,2,NA,NA,1863,0,4,0,0,0,0,0,0,1,0,0,0,0
15844,2516,1,70,18,4,NA,NA,1823,0,6,0,0,0,1,0,0,0,0,0,0,0
15900,9422,1,60,16,4,NA,NA,1328,0,11,0,0,1,0,0,0,0,0,0,0,0
15939,8605,1,47,15,6,NA,NA,1859,0,4,0,0,0,0,0,0,1,0,0,0,0
15948,2781,1,39,15,5,NA,NA,911,0,1,0,0,0,0,0,0,0,1,0,0,0
15993,4257,1,36,29,7,NA,NA,2080,1,2,0,0,0,0,0,1,0,0,0,0,0
16089,11171,1,45,20,1,NA,NA,1402,1,11,0,0,1,0,0,0,0,0,0,0,0
16108,7141,1,48,27,4,NA,NA,1601,0,1,0,0,0,0,0,0,0,1,0,0,0
16130,6226,1,58,20,4,NA,NA,1798,0,9,0,0,0,0,1,0,0,0,0,0,0
16133,7869,1,26,20,2,NA,NA,1787,0,9,0,0,0,0,1,0,0,0,0,0,0
16149,2109,1,22,11,5,NA,NA,767,0,10,0,0,0,0,0,0,0,0,1,0,0
16160,3562,1,30,28,2,NA,NA,1164,0,11,0,0,1,0,0,0,0,0,0,0,0
16169,9353,1,21,27,6,NA,NA,976,0,10,0,0,0,0,0,0,0,0,1,0,0
16235,9586,1,60,18,2,NA,NA,729,0,6,0,0,0,1,0,0,0,0,0,0,0
16236,660,1,32,23,4,NA,NA,2257,0,8,0,1,0,0,0,0,0,0,0,0,0
16289,7869,1,55,20,2,NA,NA,1693,0,9,0,0,0,0,1,0,0,0,0,0,0
16313,1937,1,53,5,6,NA,NA,3091,0,6,0,0,0,1,0,0,0,0,0,0,0
16327,525,1,57,4,5,NA,NA,1238,0,6,0,0,0,1,0,0,0,0,0,0,0
16334,8184,1,52,16,5,NA,NA,1637,0,8,0,1,0,0,0,0,0,0,0,0,0
16337,10982,1,25,14,5,NA,NA,1987,0,5,0,0,0,0,0,0,0,0,0,0,1
16427,11844,1,40,19,7,NA,NA,2252,1,11,0,0,1,0,0,0,0,0,0,0,0
16477,5982,1,38,17,5,NA,NA,1423,0,3,1,0,0,0,0,0,0,0,0,0,0
16487,10029,1,49,27,6,NA,NA,1946,0,10,0,0,0,0,0,0,0,0,1,0,0
16499,6620,1,64,22,3,NA,NA,2244,0,7,0,0,0,0,0,0,0,0,0,1,0
16554,7963,1,21,21,1,NA,NA,1044,1,11,0,0,1,0,0,0,0,0,0,0,0
16559,4998,1,61,27,3,NA,NA,1815,0,7,0,0,0,0,0,0,0,0,0,1,0
16641,297,1,50,5,7,NA,NA,1682,1,3,1,0,0,0,0,0,0,0,0,0,0
16656,11617,1,70,16,4,NA,NA,1288,0,11,0,0,1,0,0,0,0,0,0,0,0
16694,4037,1,33,20,1,NA,NA,2194,1,11,0,0,1,0,0,0,0,0,0,0,0
16765,1850,1,55,27,3,NA,NA,1516,0,7,0,0,0,0,0,0,0,0,0,1,0
16769,2265,1,63,23,3,NA,NA,795,0,11,0,0,1,0,0,0,0,0,0,0,0
16771,4621,1,65,15,4,NA,NA,1575,0,8,0,1,0,0,0,0,0,0,0,0,0
16823,821,1,62,16,6,NA,NA,1057,0,5,0,0,0,0,0,0,0,0,0,0,1
16832,2720,1,19,19,7,NA,NA,745,1,11,0,0,1,0,0,0,0,0,0,0,0
16903,8590,1,52,9,2,NA,NA,1666,0,1,0,0,0,0,0,0,0,1,0,0,0
16924,3616,1,31,17,5,NA,NA,1513,0,11,0,0,1,0,0,0,0,0,0,0,0
16995,8657,1,21,24,3,NA,NA,1680,0,9,0,0,0,0,1,0,0,0,0,0,0
17009,7166,1,48,20,2,NA,NA,3779,0,2,0,0,0,0,0,1,0,0,0,0,0
17021,181,1,40,18,4,NA,NA,1328,0,6,0,0,0,1,0,0,0,0,0,0,0
17024,8392,1,35,14,5,NA,NA,1835,0,1,0,0,0,0,0,0,0,1,0,0,0
17035,8911,1,65,15,4,NA,NA,1112,0,8,0,1,0,0,0,0,0,0,0,0,0
17045,3830,1,34,16,5,NA,NA,1445,0,8,0,1,0,0,0,0,0,0,0,0,0
17094,10217,1,67,20,1,NA,NA,1551,1,2,0,0,0,0,0,1,0,0,0,0,0
17135,2229,1,43,20,2,NA,NA,1655,0,2,0,0,0,0,0,1,0,0,0,0,0
17138,8916,1,19,7,2,NA,NA,2557,0,3,1,0,0,0,0,0,0,0,0,0,0
17170,1630,1,26,10,6,NA,NA,1500,0,9,0,0,0,0,1,0,0,0,0,0,0
17176,6611,1,21,19,7,NA,NA,1722,1,2,0,0,0,0,0,1,0,0,0,0,0
17216,9134,1,32,30,1,NA,NA,1852,1,2,0,0,0,0,0,1,0,0,0,0,0
17222,3562,1,60,28,2,NA,NA,1164,0,11,0,0,1,0,0,0,0,0,0,0,0
17228,4988,1,18,23,4,NA,NA,1899,0,8,0,1,0,0,0,0,0,0,0,0,0
17270,3941,1,57,22,3,NA,NA,2254,0,7,0,0,0,0,0,0,0,0,0,1,0
17299,7129,1,47,15,5,NA,NA,1683,0,1,0,0,0,0,0,0,0,1,0,0,0
17322,11411,1,38,17,5,NA,NA,2778,0,3,1,0,0,0,0,0,0,0,0,0,0
17341,2852,1,24,16,4,NA,NA,2095,0,11,0,0,1,0,0,0,0,0,0,0,0
17349,10694,1,44,4,5,NA,NA,1216,0,6,0,0,0,1,0,0,0,0,0,0,0
17399,3577,1,26,16,4,NA,NA,1594,0,11,0,0,1,0,0,0,0,0,0,0,0
17432,5244,1,19,15,4,NA,NA,1809,0,8,0,1,0,0,0,0,0,0,0,0,0
17455,2516,1,38,18,4,NA,NA,2083,0,6,0,0,0,1,0,0,0,0,0,0,0
17459,9253,1,21,11,5,NA,NA,926,0,10,0,0,0,0,0,0,0,0,1,0,0
17476,2096,1,35,22,4,NA,NA,1965,0,9,0,0,0,0,1,0,0,0,0,0,0
17528,9980,1,23,8,3,NA,NA,2705,0,3,1,0,0,0,0,0,0,0,0,0,0
17556,8146,1,30,10,5,NA,NA,1838,0,6,0,0,0,1,0,0,0,0,0,0,0
17580,10339,1,30,16,6,NA,NA,2276,0,5,0,0,0,0,0,0,0,0,0,0,1
17620,9756,1,60,23,6,NA,NA,2420,0,4,0,0,0,0,0,0,1,0,0,0,0
17738,6707,1,36,18,6,NA,NA,1443,0,11,0,0,1,0,0,0,0,0,0,0,0
17754,9777,1,33,19,3,NA,NA,669,0,6,0,0,0,1,0,0,0,0,0,0,0
17859,1575,1,45,18,7,NA,NA,2985,1,9,0,0,0,0,1,0,0,0,0,0,0
17967,7889,1,52,20,2,NA,NA,968,0,9,0,0,0,0,1,0,0,0,0,0,0
18061,4242,1,48,21,1,NA,NA,2129,1,11,0,0,1,0,0,0,0,0,0,0,0
18126,6682,1,62,8,3,NA,NA,2135,0,3,1,0,0,0,0,0,0,0,0,0,0
18152,409,1,24,21,3,NA,NA,1030,0,9,0,0,0,0,1,0,0,0,0,0,0
18182,11030,1,37,10,5,NA,NA,1465,0,6,0,0,0,1,0,0,0,0,0,0,0
18207,6754,1,38,11,5,NA,NA,2398,0,10,0,0,0,0,0,0,0,0,1,0,0
18212,5244,1,64,15,4,NA,NA,1603,0,8,0,1,0,0,0,0,0,0,0,0,0
18272,4396,1,36,26,7,NA,NA,2072,1,4,0,0,0,0,0,0,1,0,0,0,0
18288,3333,1,30,2,4,NA,NA,2197,0,2,0,0,0,0,0,1,0,0,0,0,0
18335,1328,1,32,16,1,NA,NA,703,1,7,0,0,0,0,0,0,0,0,0,1,0
18390,109,1,46,25,1,NA,NA,1695,1,7,0,0,0,0,0,0,0,0,0,1,0
18392,3338,1,38,21,3,NA,NA,901,0,9,0,0,0,0,1,0,0,0,0,0,0
18396,7060,1,22,14,5,NA,NA,2023,0,5,0,0,0,0,0,0,0,0,0,0,1
18421,4513,1,40,16,6,NA,NA,1801,0,5,0,0,0,0,0,0,0,0,0,0,1
18468,2966,1,21,18,2,NA,NA,1079,0,3,1,0,0,0,0,0,0,0,0,0,0
18501,4791,1,33,16,6,NA,NA,1338,0,5,0,0,0,0,0,0,0,0,0,0,1
18535,1871,1,26,15,4,NA,NA,855,0,8,0,1,0,0,0,0,0,0,0,0,0
18549,11318,1,26,16,5,NA,NA,1770,0,8,0,1,0,0,0,0,0,0,0,0,0
18559,5744,1,33,18,6,NA,NA,1866,0,11,0,0,1,0,0,0,0,0,0,0,0
18560,5269,1,42,20,1,NA,NA,457,1,2,0,0,0,0,0,1,0,0,0,0,0
18583,3357,1,53,24,5,NA,NA,1553,0,4,0,0,0,0,0,0,1,0,0,0,0
18595,7807,1,25,12,5,NA,NA,1725,0,1,0,0,0,0,0,0,0,1,0,0,0
18620,7834,1,52,18,7,NA,NA,2254,1,2,0,0,0,0,0,1,0,0,0,0,0
18633,1828,1,49,15,4,NA,NA,1224,0,8,0,1,0,0,0,0,0,0,0,0,0
18642,10431,1,42,18,7,NA,NA,1085,1,9,0,0,0,0,1,0,0,0,0,0,0
18657,2677,1,56,25,1,NA,NA,3535,1,7,0,0,0,0,0,0,0,0,0,1,0
18733,5671,1,54,19,7,NA,NA,1653,1,11,0,0,1,0,0,0,0,0,0,0,0
18747,3808,1,34,20,2,NA,NA,924,0,9,0,0,0,0,1,0,0,0,0,0,0
18792,1315,1,71,23,3,NA,NA,1422,0,11,0,0,1,0,0,0,0,0,0,0,0
18812,9517,1,20,10,6,NA,NA,1383,0,9,0,0,0,0,1,0,0,0,0,0,0
18860,3138,1,65,3,5,NA,NA,2304,0,3,1,0,0,0,0,0,0,0,0,0,0
18889,1639,1,45,5,6,NA,NA,2236,0,6,0,0,0,1,0,0,0,0,0,0,0
18909,2577,1,49,28,2,NA,NA,1158,0,4,0,0,0,0,0,0,1,0,0,0,0
18918,9353,1,19,27,6,NA,NA,1442,0,10,0,0,0,0,0,0,0,0,1,0,0
18923,8707,1,51,17,3,NA,NA,1291,0,1,0,0,0,0,0,0,0,1,0,0,0
18939,383,1,39,12,1,NA,NA,930,1,8,0,1,0,0,0,0,0,0,0,0,0
18963,10135,1,50,26,3,NA,NA,1993,0,1,0,0,0,0,0,0,0,1,0,0,0
19016,8703,1,60,16,5,NA,NA,1026,0,3,1,0,0,0,0,0,0,0,0,0,0
19115,456,1,37,28,6,NA,NA,1899,0,2,0,0,0,0,0,1,0,0,0,0,0
19117,2852,1,29,16,4,NA,NA,1696,0,11,0,0,1,0,0,0,0,0,0,0,0
19141,4900,1,39,16,7,NA,NA,864,1,5,0,0,0,0,0,0,0,0,0,0,1
19143,11318,1,62,16,5,NA,NA,1689,0,8,0,1,0,0,0,0,0,0,0,0,0
19227,11011,1,37,10,5,NA,NA,1388,0,10,0,0,0,0,0,0,0,0,1,0,0
19265,8146,1,18,10,5,NA,NA,1477,0,6,0,0,0,1,0,0,0,0,0,0,0
19352,9100,1,19,14,5,NA,NA,963,0,5,0,0,0,0,0,0,0,0,0,0,1
19370,2292,1,62,26,3,NA,NA,2678,0,1,0,0,0,0,0,0,0,1,0,0,0
19373,1969,1,60,21,5,NA,NA,1827,0,9,0,0,0,0,1,0,0,0,0,0,0
19419,6139,1,68,22,5,NA,NA,1454,0,6,0,0,0,1,0,0,0,0,0,0,0
19506,10761,1,42,10,6,NA,NA,827,0,9,0,0,0,0,1,0,0,0,0,0,0
19606,4273,1,32,24,5,NA,NA,1321,0,4,0,0,0,0,0,0,1,0,0,0,0
19624,6639,1,70,18,6,NA,NA,2004,0,11,0,0,1,0,0,0,0,0,0,0,0
19641,10797,1,58,15,6,NA,NA,2408,0,4,0,0,0,0,0,0,1,0,0,0,0
19759,1071,1,36,22,7,NA,NA,2786,1,7,0,0,0,0,0,0,0,0,0,1,0
19824,8840,1,45,7,2,NA,NA,1898,0,3,1,0,0,0,0,0,0,0,0,0,0
19884,11766,1,21,27,3,NA,NA,1331,0,6,0,0,0,1,0,0,0,0,0,0,0
19932,6576,1,34,19,7,NA,NA,1778,1,11,0,0,1,0,0,0,0,0,0,0,0
20014,11006,1,40,15,6,NA,NA,1358,0,5,0,0,0,0,0,0,0,0,0,0,1
20119,8962,1,85,25,3,NA,NA,1508,0,10,0,0,0,0,0,0,0,0,1,0,0
20147,6106,1,19,9,4,NA,NA,1328,0,6,0,0,0,1,0,0,0,0,0,0,0
20150,9130,1,36,17,5,NA,NA,2211,0,11,0,0,1,0,0,0,0,0,0,0,0
20159,10744,1,44,24,7,NA,NA,2609,1,7,0,0,0,0,0,0,0,0,0,1,0
20283,7616,1,26,16,5,NA,NA,1615,0,3,1,0,0,0,0,0,0,0,0,0,0
20285,1765,1,46,16,5,NA,NA,1551,0,4,0,0,0,0,0,0,1,0,0,0,0
20379,8570,1,76,20,2,NA,NA,1531,0,9,0,0,0,0,1,0,0,0,0,0,0
20413,9950,1,33,23,4,NA,NA,2169,0,8,0,1,0,0,0,0,0,0,0,0,0
20426,10461,1,42,25,2,NA,NA,1710,0,1,0,0,0,0,0,0,0,1,0,0,0
20459,6722,1,28,22,3,NA,NA,1681,0,8,0,1,0,0,0,0,0,0,0,0,0
20497,5509,1,45,25,1,NA,NA,887,1,7,0,0,0,0,0,0,0,0,0,1,0
20530,6637,1,20,15,3,NA,NA,1065,0,11,0,0,1,0,0,0,0,0,0,0,0
20582,10965,1,40,18,4,NA,NA,1712,0,1,0,0,0,0,0,0,0,1,0,0,0
20592,9109,1,50,18,7,NA,NA,2756,1,2,0,0,0,0,0,1,0,0,0,0,0
20673,6508,1,71,23,4,NA,NA,1659,0,7,0,0,0,0,0,0,0,0,0,1,0
20696,4751,1,32,17,2,NA,NA,2436,0,10,0,0,0,0,0,0,0,0,1,0,0
20728,5517,1,73,28,7,NA,NA,1711,1,10,0,0,0,0,0,0,0,0,1,0,0
20865,1313,1,51,20,1,NA,NA,2211,1,11,0,0,1,0,0,0,0,0,0,0,0
20891,2208,1,18,27,3,NA,NA,2288,0,6,0,0,0,1,0,0,0,0,0,0,0
20955,1687,1,53,10,3,NA,NA,1965,0,1,0,0,0,0,0,0,0,1,0,0,0
20984,297,1,23,5,7,NA,NA,1722,1,3,1,0,0,0,0,0,0,0,0,0,0
21018,10796,1,54,20,1,NA,NA,1521,1,2,0,0,0,0,0,1,0,0,0,0,0
21033,8622,1,45,9,2,NA,NA,558,0,1,0,0,0,0,0,0,0,1,0,0,0
21171,2556,1,48,15,4,NA,NA,1265,0,8,0,1,0,0,0,0,0,0,0,0,0
21185,1229,1,44,24,5,NA,NA,894,0,8,0,1,0,0,0,0,0,0,0,0,0
21202,10995,1,68,15,3,NA,NA,1580,0,11,0,0,1,0,0,0,0,0,0,0,0
21203,9558,1,63,19,7,NA,NA,873,1,11,0,0,1,0,0,0,0,0,0,0,0
21208,4916,1,35,5,7,NA,NA,2626,1,3,1,0,0,0,0,0,0,0,0,0,0
21328,7893,1,35,8,3,NA,NA,1902,0,10,0,0,0,0,0,0,0,0,1,0,0
21340,3266,1,47,25,4,NA,NA,1683,0,9,0,0,0,0,1,0,0,0,0,0,0
21380,3175,1,57,26,2,NA,NA,2041,0,6,0,0,0,1,0,0,0,0,0,0,0
21388,1690,1,22,9,4,NA,NA,1353,0,6,0,0,0,1,0,0,0,0,0,0,0
21447,11856,1,65,19,2,NA,NA,2183,0,5,0,0,0,0,0,0,0,0,0,0,1
21451,11226,1,58,22,1,NA,NA,1570,1,8,0,1,0,0,0,0,0,0,0,0,0
21476,8633,1,21,20,3,NA,NA,1689,0,5,0,0,0,0,0,0,0,0,0,0,1
21486,1995,1,46,10,3,NA,NA,1070,0,1,0,0,0,0,0,0,0,1,0,0,0
21550,6328,1,55,12,1,NA,NA,1781,1,8,0,1,0,0,0,0,0,0,0,0,0
21556,11765,1,40,18,7,NA,NA,1713,1,2,0,0,0,0,0,1,0,0,0,0,0
21568,2072,1,20,20,2,NA,NA,2277,0,9,0,0,0,0,1,0,0,0,0,0,0
21590,9376,1,52,22,7,NA,NA,2190,1,7,0,0,0,0,0,0,0,0,0,1,0
21688,1499,1,23,26,7,NA,NA,1229,1,4,0,0,0,0,0,0,1,0,0,0,0
21853,11001,1,58,19,7,NA,NA,1140,1,11,0,0,1,0,0,0,0,0,0,0,0
21863,1762,1,53,17,5,NA,NA,1117,0,11,0,0,1,0,0,0,0,0,0,0,0
21866,4695,1,35,18,7,NA,NA,1191,1,2,0,0,0,0,0,1,0,0,0,0,0
21967,11759,1,47,18,6,NA,NA,2332,0,2,0,0,0,0,0,1,0,0,0,0,0
22004,4246,1,46,16,5,NA,NA,978,0,8,0,1,0,0,0,0,0,0,0,0,0
22034,2671,1,40,24,4,NA,NA,1600,0,11,0,0,1,0,0,0,0,0,0,0,0
22149,8696,1,39,23,6,NA,NA,2717,0,4,0,0,0,0,0,0,1,0,0,0,0
22156,9521,1,23,27,3,NA,NA,1927,0,7,0,0,0,0,0,0,0,0,0,1,0
22176,11594,1,30,8,3,NA,NA,795,0,6,0,0,0,1,0,0,0,0,0,0,0
22274,724,1,38,12,5,NA,NA,1758,0,1,0,0,0,0,0,0,0,1,0,0,0
22330,5851,1,18,16,1,NA,NA,1196,1,7,0,0,0,0,0,0,0,0,0,1,0
22354,9353,1,47,27,6,NA,NA,1441,0,10,0,0,0,0,0,0,0,0,1,0,0
22368,5483,1,26,22,7,NA,NA,1616,1,7,0,0,0,0,0,0,0,0,0,1,0
22369,1210,1,45,11,4,NA,NA,2354,0,1,0,0,0,0,0,0,0,1,0,0,0
22406,11007,1,28,29,1,NA,NA,1938,1,8,0,1,0,0,0,0,0,0,0,0,0
22416,2499,1,38,19,7,NA,NA,2335,1,11,0,0,1,0,0,0,0,0,0,0,0
22454,4950,1,27,20,2,NA,NA,823,0,9,0,0,0,0,1,0,0,0,0,0,0
22455,10689,1,62,17,7,NA,NA,2397,1,5,0,0,0,0,0,0,0,0,0,0,1
22500,2104,1,49,9,4,NA,NA,1258,0,6,0,0,0,1,0,0,0,0,0,0,0
22515,5640,1,55,19,3,NA,NA,1328,0,6,0,0,0,1,0,0,0,0,0,0,0
22536,1976,1,24,11,5,NA,NA,917,0,10,0,0,0,0,0,0,0,0,1,0,0
22574,7891,1,47,24,3,NA,NA,2286,0,9,0,0,0,0,1,0,0,0,0,0,0
22584,6001,1,39,19,1,NA,NA,2818,1,2,0,0,0,0,0,1,0,0,0,0,0
22600,6324,1,44,19,6,NA,NA,2043,0,11,0,0,1,0,0,0,0,0,0,0,0
22626,7692,1,42,17,6,NA,NA,2399,0,3,1,0,0,0,0,0,0,0,0,0,0
22638,7320,1,48,24,7,NA,NA,3023,1,7,0,0,0,0,0,0,0,0,0,1,0
22644,8382,1,62,19,6,NA,NA,721,0,11,0,0,1,0,0,0,0,0,0,0,0
22666,3703,1,42,20,2,NA,NA,1796,0,2,0,0,0,0,0,1,0,0,0,0,0
22778,1001,1,46,22,5,NA,NA,1699,0,6,0,0,0,1,0,0,0,0,0,0,0
22842,554,1,65,18,2,NA,NA,760,0,8,0,1,0,0,0,0,0,0,0,0,0
22844,2954,1,47,18,4,NA,NA,1351,0,1,0,0,0,0,0,0,0,1,0,0,0
22858,6139,1,28,22,5,NA,NA,919,0,6,0,0,0,1,0,0,0,0,0,0,0
22896,9134,1,60,30,1,NA,NA,1962,1,2,0,0,0,0,0,1,0,0,0,0,0
22898,11078,1,38,18,2,NA,NA,2043,0,8,0,1,0,0,0,0,0,0,0,0,0
22919,1630,1,88,10,6,NA,NA,1180,0,9,0,0,0,0,1,0,0,0,0,0,0
22980,6890,1,56,24,5,NA,NA,3154,0,4,0,0,0,0,0,0,1,0,0,0,0
23033,6576,1,64,19,7,NA,NA,1015,1,11,0,0,1,0,0,0,0,0,0,0,0
23057,3138,1,27,3,5,NA,NA,2264,0,3,1,0,0,0,0,0,0,0,0,0,0
23131,2402,1,26,8,2,NA,NA,1806,0,10,0,0,0,0,0,0,0,0,1,0,0
23169,3449,1,23,30,1,NA,NA,2741,1,2,0,0,0,0,0,1,0,0,0,0,0
23245,2229,1,82,20,2,NA,NA,911,0,2,0,0,0,0,0,1,0,0,0,0,0
23287,2168,1,74,8,2,NA,NA,762,0,10,0,0,0,0,0,0,0,0,1,0,0
23302,11745,1,19,14,5,NA,NA,1360,0,5,0,0,0,0,0,0,0,0,0,0,1
23312,11434,1,67,28,5,NA,NA,1395,0,1,0,0,0,0,0,0,0,1,0,0,0
23420,2172,1,66,4,5,NA,NA,2402,0,6,0,0,0,1,0,0,0,0,0,0,0
23506,2036,1,44,26,4,NA,NA,1608,0,7,0,0,0,0,0,0,0,0,0,1,0
23625,7179,1,43,20,1,NA,NA,1562,1,2,0,0,0,0,0,1,0,0,0,0,0
23677,3355,1,74,24,5,NA,NA,1779,0,7,0,0,0,0,0,0,0,0,0,1,0
23718,2024,1,63,12,3,NA,NA,1548,0,1,0,0,0,0,0,0,0,1,0,0,0
23739,11616,1,39,15,5,NA,NA,2122,0,1,0,0,0,0,0,0,0,1,0,0,0
23750,2709,1,32,18,7,NA,NA,2373,1,9,0,0,0,0,1,0,0,0,0,0,0
23797,6637,1,40,15,3,NA,NA,1430,0,11,0,0,1,0,0,0,0,0,0,0,0
23886,2308,1,65,13,4,NA,NA,1006,0,1,0,0,0,0,0,0,0,1,0,0,0
23916,10743,1,36,14,5,NA,NA,2407,0,5,0,0,0,0,0,0,0,0,0,0,1
23951,5298,1,39,23,6,NA,NA,1708,0,4,0,0,0,0,0,0,1,0,0,0,0
23967,11576,1,72,20,2,NA,NA,935,0,9,0,0,0,0,1,0,0,0,0,0,0
23991,2764,1,43,21,5,NA,NA,1841,0,1,0,0,0,0,0,0,0,1,0,0,0
24001,9728,1,20,6,1,NA,NA,2902,1,3,1,0,0,0,0,0,0,0,0,0,0
24041,11378,1,30,14,6,NA,NA,2509,0,10,0,0,0,0,0,0,0,0,1,0,0
24160,971,1,42,19,2,NA,NA,1597,0,5,0,0,0,0,0,0,0,0,0,0,1
24163,5325,1,73,14,6,NA,NA,1727,0,10,0,0,0,0,0,0,0,0,1,0,0
24176,9690,1,55,8,3,NA,NA,1959,0,6,0,0,0,1,0,0,0,0,0,0,0
24199,2143,1,52,25,1,NA,NA,1974,1,7,0,0,0,0,0,0,0,0,0,1,0
24266,7999,1,62,18,2,NA,NA,1826,0,4,0,0,0,0,0,0,1,0,0,0,0
24289,11056,1,46,16,1,NA,NA,1558,1,7,0,0,0,0,0,0,0,0,0,1,0
24295,8363,1,60,18,3,NA,NA,2042,0,7,0,0,0,0,0,0,0,0,0,1,0
24325,6974,1,48,10,6,NA,NA,1623,0,9,0,0,0,0,1,0,0,0,0,0,0
24417,7675,1,45,16,7,NA,NA,2278,1,5,0,0,0,0,0,0,0,0,0,0,1
24424,331,1,26,20,2,NA,NA,1078,0,2,0,0,0,0,0,1,0,0,0,0,0
24448,5818,1,43,11,4,NA,NA,1802,0,1,0,0,0,0,0,0,0,1,0,0,0
24479,10244,1,36,20,2,NA,NA,1038,0,9,0,0,0,0,1,0,0,0,0,0,0
24481,7969,1,35,18,7,NA,NA,2562,1,8,0,1,0,0,0,0,0,0,0,0,0
24483,6292,1,18,12,1,NA,NA,452,1,8,0,1,0,0,0,0,0,0,0,0,0
24503,10057,1,63,15,6,NA,NA,2893,0,4,0,0,0,0,0,0,1,0,0,0,0
24506,7893,1,62,8,3,NA,NA,1586,0,10,0,0,0,0,0,0,0,0,1,0,0
24519,10931,1,67,25,1,NA,NA,2539,1,7,0,0,0,0,0,0,0,0,0,1,0
24541,10030,1,62,19,6,NA,NA,1271,0,11,0,0,1,0,0,0,0,0,0,0,0
24560,11630,1,20,21,3,NA,NA,786,0,9,0,0,0,0,1,0,0,0,0,0,0
24610,4105,1,59,19,7,NA,NA,2544,1,2,0,0,0,0,0,1,0,0,0,0,0
24638,6288,1,62,9,4,NA,NA,1583,0,6,0,0,0,1,0,0,0,0,0,0,0
24687,11839,1,87,19,7,NA,NA,1184,1,11,0,0,1,0,0,0,0,0,0,0,0
24700,3740,1,19,30,1,NA,NA,2096,1,2,0,0,0,0,0,1,0,0,0,0,0
24707,2841,1,35,12,1,NA,NA,611,1,8,0,1,0,0,0,0,0,0,0,0,0
24725,6681,1,31,16,2,NA,NA,3048,0,6,0,0,0,1,0,0,0,0,0,0,0
24737,3040,1,74,24,5,NA,NA,1138,0,4,0,0,0,0,0,0,1,0,0,0,0
24756,8570,1,37,20,2,NA,NA,3064,0,9,0,0,0,0,1,0,0,0,0,0,0
24763,2868,1,55,22,4,NA,NA,1168,0,9,0,0,0,0,1,0,0,0,0,0,0
24787,5178,1,63,18,4,NA,NA,1702,0,6,0,0,0,1,0,0,0,0,0,0,0
24832,1547,1,40,20,1,NA,NA,2101,1,11,0,0,1,0,0,0,0,0,0,0,0
24891,5803,1,56,22,3,NA,NA,1631,0,7,0,0,0,0,0,0,0,0,0,1,0
24950,79,1,60,21,1,NA,NA,1003,1,11,0,0,1,0,0,0,0,0,0,0,0
25065,9666,1,18,26,4,NA,NA,1897,0,10,0,0,0,0,0,0,0,0,1,0,0
25156,10314,1,48,20,1,NA,NA,1563,1,11,0,0,1,0,0,0,0,0,0,0,0
25171,4853,1,29,17,5,NA,NA,1750,0,11,0,0,1,0,0,0,0,0,0,0,0
25353,1224,1,30,17,7,NA,NA,1613,1,5,0,0,0,0,0,0,0,0,0,0,1
25409,5414,1,28,27,6,NA,NA,2191,0,10,0,0,0,0,0,0,0,0,1,0,0
25514,4950,1,24,20,2,NA,NA,1045,0,9,0,0,0,0,1,0,0,0,0,0,0
25584,3808,1,28,20,2,NA,NA,1531,0,9,0,0,0,0,1,0,0,0,0,0,0
25617,4694,1,35,15,5,NA,NA,1872,0,1,0,0,0,0,0,0,0,1,0,0,0
25640,10956,1,18,18,2,NA,NA,926,0,3,1,0,0,0,0,0,0,0,0,0,0
25642,3273,1,39,28,2,NA,NA,1286,0,11,0,0,1,0,0,0,0,0,0,0,0
25703,7965,1,56,16,5,NA,NA,2446,0,3,1,0,0,0,0,0,0,0,0,0,0
25743,9422,1,38,16,4,NA,NA,951,0,11,0,0,1,0,0,0,0,0,0,0,0
25762,9059,1,32,15,6,NA,NA,1500,0,5,0,0,0,0,0,0,0,0,0,0,1
25787,9597,1,46,18,2,NA,NA,1512,0,6,0,0,0,1,0,0,0,0,0,0,0
25795,5829,1,33,3,5,NA,NA,1349,0,3,1,0,0,0,0,0,0,0,0,0,0
25814,6223,1,59,19,7,NA,NA,2195,1,11,0,0,1,0,0,0,0,0,0,0,0
25893,8099,1,39,28,7,NA,NA,1721,1,10,0,0,0,0,0,0,0,0,1,0,0
25919,819,1,74,15,3,NA,NA,776,0,11,0,0,1,0,0,0,0,0,0,0,0
25945,11612,1,56,17,6,NA,NA,1871,0,3,1,0,0,0,0,0,0,0,0,0,0
25955,1917,1,65,19,1,NA,NA,1746,1,9,0,0,0,0,1,0,0,0,0,0,0
