SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_2,adm2_6,adm2_3,adm2_7,adm2_8,adm2_1,adm2_4,adm2_5
9226,1555,1,65,6,102,184,7.37,4.67,0.306,0,4,0,0,0,0,0,0,1,0
9370,10762,1,19,28,496,413,9.37,5.4399999999999995,0.16,0,3,0,0,1,0,0,0,0,0
9411,6926,1,37,9,15,73,6.26,3.69,0.075,0,2,1,0,0,0,0,0,0,0
9432,1293,1,40,8,400,295,25.440000000000005,17.21,4.73,0,3,0,0,1,0,0,0,0,0
9474,1991,1,22,24,0,52,5.4799999999999995,4.25,0,0,8,0,0,0,0,1,0,0,0
9533,4946,1,75,18,1,84,7.75,5.37,2.625,0,5,0,0,0,0,0,0,0,1
9537,9680,1,41,2,16,140,7.419999999999999,4.749999999999999,0,0,6,0,1,0,0,0,0,0,0
9559,4939,1,51,9,24,166,11.509999999999998,7.639999999999999,0.5094000000000001,0,2,1,0,0,0,0,0,0,0
9636,10605,1,35,20,3947,122,11.809999999999999,5.21,0,0,8,0,0,0,0,1,0,0,0
9661,3901,1,53,12,86,355,16.8,10.929999999999998,3.15,0,6,0,1,0,0,0,0,0,0
9713,4570,1,50,14,537,726,18.53,9.79,13.2975,0,2,1,0,0,0,0,0,0,0
9766,7815,1,37,6,120,192,11.03,8.610000000000001,1,0,4,0,0,0,0,0,0,1,0
